iter	Passed	Remaining
6337	46496	26864
6338	46504	26857
6339	46511	26850
6340	46519	26843
6341	46527	26836
6342	46534	26828
6343	46541	26821
6344	46548	26814
6345	46556	26807
6346	46563	26799
6347	46571	26792
6348	46578	26785
6349	46586	26777
6350	46593	26770
6351	46600	26762
6352	46607	26755
6353	46614	26748
6354	46622	26740
6355	46630	26733
6356	46636	26725
6357	46643	26718
6358	46650	26710
6359	46657	26703
6360	46665	26696
6361	46673	26689
6362	46681	26682
6363	46687	26674
6364	46694	26666
6365	46701	26659
6366	46708	26651
6367	46715	26644
6368	46722	26636
6369	46730	26629
6370	46738	26622
6371	46743	26614
6372	46751	26607
6373	46759	26600
6374	46767	26593
6375	46774	26585
6376	46782	26578
6377	46790	26571
6378	46797	26564
6379	46804	26556
6380	46811	26549
6381	46819	26542
6382	46827	26535
6383	46835	26528
6384	46845	26522
6385	46854	26516
6386	46863	26509
6387	46872	26503
6388	46881	26496
6389	46891	26490
6390	46901	26485
6391	46910	26478
6392	46917	26471
6393	46925	26464
6394	46932	26457
6395	46940	26449
6396	46947	26442
6397	46955	26435
6398	46962	26427
6399	46970	26420
6400	46978	26414
6401	46986	26406
6402	46993	26399
6403	47000	26391
6404	47009	26385
6405	47016	26378
6406	47024	26370
6407	47031	26363
6408	47038	26355
6409	47046	26348
6410	47053	26341
6411	47061	26334
6412	47068	26326
6413	47075	26319
6414	47082	26312
6415	47089	26304
6416	47096	26296
6417	47103	26289
6418	47111	26282
6419	47117	26274
6420	47125	26267
6421	47133	26260
6422	47140	26252
6423	47147	26245
6424	47155	26238
6425	47164	26231
6426	47171	26224
6427	47178	26216
6428	47185	26209
6429	47193	26202
6430	47199	26194
6431	47206	26186
6432	47213	26179
6433	47221	26172
6434	47229	26165
6435	47235	26157
6436	47243	26149
6437	47250	26142
6438	47257	26135
6439	47264	26127
6440	47272	26120
6441	47279	26113
6442	47287	26106
6443	47295	26099
6444	47303	26092
6445	47310	26084
6446	47320	26078
6447	47328	26071
6448	47335	26064
6449	47342	26056
6450	47349	26049
6451	47356	26041
6452	47363	26034
6453	47372	26027
6454	47379	26020
6455	47386	26012
6456	47394	26005
6457	47403	25999
6458	47410	25991
6459	47417	25984
6460	47425	25977
6461	47432	25969
6462	47439	25962
6463	47445	25953
6464	47452	25946
6465	47460	25939
6466	47468	25932
6467	47475	25924
6468	47483	25917
6469	47491	25911
6470	47499	25904
6471	47507	25896
6472	47514	25889
6473	47521	25882
6474	47528	25874
6475	47536	25867
6476	47544	25860
6477	47551	25853
6478	47559	25846
6479	47567	25839
6480	47574	25831
6481	47583	25825
6482	47590	25817
6483	47597	25809
6484	47604	25802
6485	47611	25795
6486	47619	25787
6487	47626	25780
6488	47633	25773
6489	47641	25766
6490	47649	25758
6491	47656	25751
6492	47663	25744
6493	47670	25736
6494	47678	25729
6495	47684	25721
6496	47691	25713
6497	47698	25706
6498	47705	25698
6499	47712	25691
6500	47719	25684
6501	47726	25676
6502	47734	25669
6503	47741	25661
6504	47749	25654
6505	47756	25647
6506	47764	25640
6507	47772	25633
6508	47780	25626
6509	47787	25618
6510	47795	25612
6511	47803	25604
6512	47811	25597
6513	47818	25590
6514	47826	25583
6515	47834	25576
6516	47841	25568
6517	47849	25561
6518	47856	25554
6519	47863	25546
6520	47870	25539
6521	47880	25533
6522	47887	25525
6523	47894	25518
6524	47902	25511
6525	47909	25503
6526	47916	25496
6527	47924	25489
6528	47931	25481
6529	47939	25474
6530	47946	25467
6531	47953	25459
6532	47960	25452
6533	47966	25444
6534	47974	25437
6535	47981	25429
6536	47988	25422
6537	47995	25414
6538	48003	25407
6539	48010	25400
6540	48018	25393
6541	48026	25386
6542	48034	25378
6543	48041	25371
6544	48047	25363
6545	48055	25356
6546	48062	25349
6547	48070	25342
6548	48078	25335
6549	48086	25327
6550	48094	25320
6551	48101	25313
6552	48108	25306
6553	48116	25299
6554	48123	25291
6555	48130	25283
6556	48138	25276
6557	48145	25269
6558	48152	25261
6559	48160	25254
6560	48167	25247
6561	48175	25240
6562	48183	25233
6563	48191	25226
6564	48199	25219
6565	48206	25211
6566	48213	25204
6567	48220	25197
6568	48227	25189
6569	48234	25181
6570	48242	25174
6571	48250	25167
6572	48258	25160
6573	48265	25153
6574	48273	25146
6575	48280	25138
6576	48288	25131
6577	48295	25124
6578	48302	25116
6579	48310	25109
6580	48319	25103
6581	48326	25095
6582	48333	25088
6583	48341	25081
6584	48348	25073
6585	48356	25066
6586	48363	25059
6587	48371	25052
6588	48379	25045
6589	48386	25037
6590	48395	25030
6591	48403	25024
6592	48410	25016
6593	48418	25009
6594	48425	25002
6595	48433	24995
6596	48440	24987
6597	48447	24979
6598	48455	24973
6599	48463	24966
6600	48471	24959
6601	48479	24951
6602	48487	24945
6603	48495	24938
6604	48502	24930
6605	48510	24923
6606	48518	24916
6607	48525	24909
6608	48533	24901
6609	48541	24895
6610	48548	24887
6611	48556	24880
6612	48564	24873
6613	48572	24866
6614	48579	24859
6615	48586	24851
6616	48593	24844
6617	48601	24836
6618	48609	24829
6619	48616	24822
6620	48624	24815
6621	48632	24808
6622	48640	24801
6623	48647	24793
6624	48655	24786
6625	48663	24779
6626	48668	24771
6627	48676	24764
6628	48684	24757
6629	48692	24749
6630	48699	24742
6631	48707	24735
6632	48714	24728
6633	48722	24721
6634	48730	24714
6635	48738	24707
6636	48745	24699
6637	48754	24692
6638	48761	24685
6639	48769	24678
6640	48776	24671
6641	48783	24663
6642	48790	24656
6643	48797	24648
6644	48806	24641
6645	48813	24634
6646	48821	24627
6647	48829	24620
6648	48835	24612
6649	48846	24606
6650	48854	24599
6651	48861	24592
6652	48869	24585
6653	48875	24577
6654	48883	24570
6655	48890	24562
6656	48897	24555
6657	48904	24547
6658	48911	24540
6659	48918	24532
6660	48925	24525
6661	48934	24518
6662	48939	24510
6663	48947	24503
6664	48955	24496
6665	48961	24487
6666	48969	24481
6667	48976	24473
6668	48982	24465
6669	48989	24458
6670	48998	24451
6671	49006	24444
6672	49013	24436
6673	49019	24429
6674	49026	24421
6675	49034	24414
6676	49042	24407
6677	49049	24400
6678	49057	24393
6679	49065	24385
6680	49071	24377
6681	49079	24370
6682	49087	24363
6683	49095	24356
6684	49102	24349
6685	49109	24341
6686	49116	24334
6687	49124	24327
6688	49131	24319
6689	49138	24312
6690	49145	24304
6691	49154	24297
6692	49161	24290
6693	49169	24283
6694	49177	24276
6695	49185	24269
6696	49192	24261
6697	49199	24254
6698	49208	24247
6699	49215	24240
6700	49222	24232
6701	49230	24225
6702	49236	24217
6703	49242	24210
6704	49250	24202
6705	49258	24195
6706	49265	24188
6707	49272	24180
6708	49279	24173
6709	49292	24168
6710	49300	24161
6711	49308	24154
6712	49316	24147
6713	49324	24140
6714	49332	24133
6715	49339	24126
6716	49346	24118
6717	49354	24111
6718	49361	24104
6719	49368	24096
6720	49374	24088
6721	49382	24081
6722	49390	24074
6723	49397	24066
6724	49404	24059
6725	49411	24052
6726	49420	24045
6727	49427	24038
6728	49435	24030
6729	49442	24023
6730	49450	24016
6731	49457	24008
6732	49465	24001
6733	49471	23993
6734	49479	23986
6735	49488	23980
6736	49497	23973
6737	49505	23966
6738	49513	23959
6739	49521	23952
6740	49529	23945
6741	49537	23938
6742	49544	23930
6743	49551	23923
6744	49558	23916
6745	49566	23909
6746	49575	23902
6747	49582	23894
6748	49589	23887
6749	49597	23880
6750	49603	23872
6751	49611	23865
6752	49619	23858
6753	49627	23851
6754	49634	23843
6755	49643	23837
6756	49651	23829
6757	49658	23822
6758	49665	23815
6759	49673	23807
6760	49680	23800
6761	49688	23793
6762	49696	23786
6763	49704	23779
6764	49712	23772
6765	49720	23765
6766	49727	23757
6767	49735	23750
6768	49742	23743
6769	49751	23736
6770	49758	23728
6771	49765	23721
6772	49773	23714
6773	49780	23707
6774	49787	23699
6775	49795	23692
6776	49802	23684
6777	49810	23678
6778	49819	23671
6779	49827	23664
6780	49834	23656
6781	49842	23649
6782	49849	23642
6783	49857	23635
6784	49864	23627
6785	49872	23620
6786	49879	23613
6787	49887	23605
6788	49894	23598
6789	49902	23591
6790	49910	23584
6791	49918	23577
6792	49925	23570
6793	49933	23562
6794	49940	23555
6795	49947	23547
6796	49955	23540
6797	49963	23533
6798	49970	23526
6799	49977	23518
6800	49983	23510
6801	49991	23503
6802	49997	23495
6803	50004	23488
6804	50012	23481
6805	50019	23473
6806	50027	23466
6807	50035	23459
6808	50042	23452
6809	50050	23445
6810	50058	23437
6811	50066	23431
6812	50075	23424
6813	50080	23416
6814	50087	23408
6815	50095	23401
6816	50103	23394
6817	50110	23386
6818	50117	23379
6819	50126	23372
6820	50134	23365
6821	50142	23358
6822	50150	23351
6823	50157	23344
6824	50164	23336
6825	50172	23329
6826	50178	23321
6827	50186	23314
6828	50193	23307
6829	50201	23299
6830	50209	23292
6831	50216	23285
6832	50224	23278
6833	50231	23270
6834	50237	23262
6835	50244	23255
6836	50252	23248
6837	50260	23241
6838	50266	23233
6839	50273	23225
6840	50281	23218
6841	50287	23210
6842	50295	23203
6843	50303	23196
6844	50310	23189
6845	50318	23181
6846	50326	23174
6847	50333	23167
6848	50342	23160
6849	50349	23153
6850	50356	23145
6851	50362	23138
6852	50370	23130
6853	50377	23123
6854	50385	23116
6855	50393	23109
6856	50401	23102
6857	50408	23094
6858	50416	23087
6859	50423	23080
6860	50430	23072
6861	50437	23065
6862	50444	23057
6863	50451	23050
6864	50458	23042
6865	50465	23035
6866	50473	23028
6867	50480	23020
6868	50487	23012
6869	50495	23005
6870	50503	22998
6871	50510	22991
6872	50517	22983
6873	50525	22976
6874	50532	22969
6875	50541	22962
6876	50551	22956
6877	50558	22949
6878	50567	22942
6879	50574	22934
6880	50582	22928
6881	50590	22920
6882	50598	22913
6883	50605	22906
6884	50612	22898
6885	50620	22891
6886	50629	22885
6887	50636	22877
6888	50644	22870
6889	50652	22863
6890	50660	22856
6891	50667	22848
6892	50674	22841
6893	50681	22833
6894	50688	22826
6895	50696	22819
6896	50704	22812
6897	50712	22805
6898	50720	22798
6899	50726	22790
6900	50734	22783
6901	50742	22776
6902	50750	22769
6903	50756	22761
6904	50764	22754
6905	50772	22746
6906	50780	22739
6907	50790	22733
6908	50798	22726
6909	50806	22719
6910	50814	22712
6911	50821	22705
6912	50830	22698
6913	50838	22691
6914	50845	22683
6915	50852	22676
6916	50860	22668
6917	50865	22660
6918	50872	22653
6919	50880	22646
6920	50888	22638
6921	50896	22632
6922	50904	22624
6923	50911	22617
6924	50919	22610
6925	50926	22602
6926	50934	22595
6927	50942	22588
6928	50948	22581
6929	50956	22573
6930	50964	22566
6931	50971	22559
6932	50978	22551
6933	50986	22544
6934	50993	22537
6935	51001	22529
6936	51008	22522
6937	51015	22515
6938	51024	22508
6939	51031	22501
6940	51038	22493
6941	51046	22486
6942	51053	22479
6943	51061	22471
6944	51067	22463
6945	51074	22456
6946	51081	22448
6947	51089	22441
6948	51097	22434
6949	51105	22427
6950	51113	22420
6951	51120	22412
6952	51128	22405
6953	51135	22398
6954	51143	22391
6955	51149	22383
6956	51157	22376
6957	51166	22369
6958	51173	22362
6959	51180	22354
6960	51188	22347
6961	51197	22340
6962	51204	22333
6963	51212	22326
6964	51219	22319
6965	51226	22311
6966	51234	22304
6967	51242	22297
6968	51249	22289
6969	51257	22282
6970	51264	22275
6971	51271	22267
6972	51279	22260
6973	51288	22253
6974	51295	22246
6975	51303	22239
6976	51310	22232
6977	51319	22225
6978	51326	22217
6979	51334	22210
6980	51341	22203
6981	51350	22196
6982	51357	22188
6983	51365	22181
6984	51371	22173
6985	51379	22166
6986	51385	22159
6987	51392	22151
6988	51400	22144
6989	51408	22137
6990	51416	22130
6991	51423	22122
6992	51430	22115
6993	51438	22108
6994	51446	22101
6995	51454	22093
6996	51461	22086
6997	51469	22079
6998	51477	22072
6999	51484	22064
7000	51492	22057
7001	51501	22050
7002	51507	22043
7003	51515	22035
7004	51522	22028
7005	51529	22021
7006	51537	22013
7007	51543	22006
7008	51550	21998
7009	51559	21991
7010	51566	21984
7011	51573	21976
7012	51581	21969
7013	51587	21962
7014	51596	21955
7015	51605	21948
7016	51613	21941
7017	51620	21933
7018	51627	21926
7019	51634	21918
7020	51641	21911
7021	51650	21904
7022	51657	21897
7023	51665	21890
7024	51672	21882
7025	51680	21875
7026	51688	21868
7027	51696	21861
7028	51702	21853
7029	51709	21846
7030	51717	21838
7031	51724	21831
7032	51732	21824
7033	51740	21817
7034	51747	21809
7035	51755	21802
7036	51761	21794
7037	51770	21788
7038	51778	21780
7039	51786	21773
7040	51793	21766
7041	51801	21759
7042	51808	21751
7043	51815	21744
7044	51823	21736
7045	51830	21729
7046	51838	21722
7047	51845	21715
7048	51852	21707
7049	51858	21699
7050	51866	21692
7051	51872	21684
7052	51879	21677
7053	51886	21669
7054	51893	21662
7055	51898	21653
7056	51906	21646
7057	51915	21639
7058	51922	21632
7059	51928	21624
7060	51934	21616
7061	51941	21609
7062	51948	21601
7063	51957	21594
7064	51965	21587
7065	51973	21580
7066	51981	21573
7067	51987	21565
7068	51995	21558
7069	52002	21551
7070	52008	21543
7071	52015	21535
7072	52022	21528
7073	52029	21521
7074	52037	21513
7075	52044	21506
7076	52050	21498
7077	52057	21490
7078	52064	21483
7079	52071	21475
7080	52079	21468
7081	52086	21461
7082	52093	21453
7083	52100	21446
7084	52107	21438
7085	52113	21430
7086	52120	21423
7087	52126	21415
7088	52134	21408
7089	52140	21400
7090	52147	21393
7091	52155	21385
7092	52163	21378
7093	52171	21371
7094	52178	21363
7095	52185	21356
7096	52193	21349
7097	52200	21341
7098	52207	21334
7099	52213	21326
7100	52220	21319
7101	52227	21311
7102	52234	21304
7103	52242	21297
7104	52249	21289
7105	52257	21282
7106	52264	21274
7107	52270	21267
7108	52277	21259
7109	52285	21252
7110	52293	21245
7111	52300	21237
7112	52307	21230
7113	52315	21223
7114	52322	21215
7115	52329	21208
7116	52335	21200
7117	52342	21193
7118	52350	21186
7119	52358	21178
7120	52365	21171
7121	52372	21163
7122	52379	21156
7123	52386	21148
7124	52394	21141
7125	52400	21133
7126	52407	21126
7127	52414	21118
7128	52421	21111
7129	52428	21103
7130	52435	21096
7131	52442	21088
7132	52449	21081
7133	52456	21073
7134	52463	21066
7135	52470	21058
7136	52477	21051
7137	52483	21043
7138	52491	21036
7139	52498	21028
7140	52505	21021
7141	52512	21013
7142	52520	21006
7143	52528	20999
7144	52535	20992
7145	52542	20984
7146	52548	20976
7147	52556	20969
7148	52563	20962
7149	52570	20954
7150	52579	20947
7151	52586	20940
7152	52593	20932
7153	52600	20925
7154	52607	20917
7155	52614	20910
7156	52621	20903
7157	52629	20895
7158	52637	20888
7159	52647	20882
7160	52655	20875
7161	52662	20867
7162	52669	20860
7163	52677	20853
7164	52683	20845
7165	52691	20838
7166	52697	20830
7167	52704	20823
7168	52712	20815
7169	52719	20808
7170	52727	20801
7171	52734	20793
7172	52743	20786
7173	52751	20779
7174	52759	20772
7175	52766	20765
7176	52773	20757
7177	52781	20750
7178	52788	20743
7179	52796	20736
7180	52803	20728
7181	52810	20721
7182	52818	20714
7183	52826	20706
7184	52833	20699
7185	52840	20692
7186	52848	20684
7187	52855	20677
7188	52862	20670
7189	52870	20663
7190	52878	20655
7191	52886	20648
7192	52893	20641
7193	52900	20633
7194	52908	20626
7195	52916	20619
7196	52923	20612
7197	52930	20604
7198	52936	20596
7199	52943	20589
7200	52951	20582
7201	52957	20574
7202	52964	20566
7203	52972	20559
7204	52979	20552
7205	52986	20544
7206	52993	20537
7207	53001	20529
7208	53007	20522
7209	53015	20515
7210	53022	20507
7211	53030	20500
7212	53038	20493
7213	53046	20486
7214	53053	20478
7215	53060	20471
7216	53067	20463
7217	53074	20456
7218	53081	20448
7219	53089	20441
7220	53096	20434
7221	53103	20426
7222	53112	20419
7223	53118	20412
7224	53125	20404
7225	53132	20397
7226	53140	20389
7227	53147	20382
7228	53155	20375
7229	53161	20367
7230	53168	20359
7231	53175	20352
7232	53183	20345
7233	53190	20337
7234	53197	20330
7235	53204	20322
7236	53211	20315
7237	53218	20307
7238	53225	20300
7239	53231	20292
7240	53238	20285
7241	53246	20278
7242	53254	20270
7243	53263	20264
7244	53272	20257
7245	53279	20250
7246	53286	20242
7247	53292	20234
7248	53298	20226
7249	53306	20219
7250	53313	20212
7251	53320	20204
7252	53327	20197
7253	53334	20189
7254	53342	20182
7255	53348	20174
7256	53357	20167
7257	53364	20160
7258	53370	20152
7259	53377	20145
7260	53383	20137
7261	53391	20130
7262	53398	20122
7263	53404	20115
7264	53412	20107
7265	53418	20100
7266	53426	20092
7267	53433	20085
7268	53440	20077
7269	53447	20070
7270	53455	20063
7271	53462	20055
7272	53470	20048
7273	53477	20041
7274	53485	20033
7275	53492	20026
7276	53498	20018
7277	53505	20011
7278	53513	20004
7279	53521	19996
7280	53528	19989
7281	53535	19981
7282	53541	19974
7283	53549	19967
7284	53556	19959
7285	53563	19952
7286	53570	19944
7287	53577	19937
7288	53582	19929
7289	53588	19921
7290	53594	19913
7291	53602	19906
7292	53609	19898
7293	53615	19890
7294	53622	19883
7295	53629	19875
7296	53636	19868
7297	53644	19861
7298	53650	19853
7299	53657	19845
7300	53664	19838
7301	53670	19830
7302	53677	19823
7303	53684	19815
7304	53691	19808
7305	53701	19801
7306	53708	19794
7307	53715	19786
7308	53723	19779
7309	53731	19772
7310	53738	19765
7311	53745	19757
7312	53752	19749
7313	53758	19742
7314	53765	19734
7315	53772	19727
7316	53779	19720
7317	53787	19712
7318	53793	19704
7319	53799	19697
7320	53807	19689
7321	53815	19682
7322	53822	19675
7323	53830	19668
7324	53836	19660
7325	53843	19652
7326	53849	19645
7327	53856	19637
7328	53863	19630
7329	53870	19622
7330	53878	19615
7331	53885	19608
7332	53892	19600
7333	53899	19593
7334	53906	19585
7335	53914	19578
7336	53921	19571
7337	53928	19563
7338	53934	19555
7339	53940	19548
7340	53948	19540
7341	53955	19533
7342	53962	19525
7343	53968	19518
7344	53976	19510
7345	53982	19503
7346	53989	19495
7347	53995	19487
7348	54002	19480
7349	54009	19472
7350	54015	19465
7351	54022	19457
7352	54030	19450
7353	54037	19443
7354	54045	19435
7355	54052	19428
7356	54059	19420
7357	54065	19413
7358	54072	19405
7359	54078	19397
7360	54085	19390
7361	54092	19382
7362	54099	19375
7363	54106	19367
7364	54113	19360
7365	54120	19353
7366	54128	19345
7367	54134	19337
7368	54141	19330
7369	54149	19323
7370	54157	19316
7371	54166	19309
7372	54173	19302
7373	54183	19295
7374	54192	19288
7375	54197	19280
7376	54205	19273
7377	54213	19266
7378	54220	19258
7379	54228	19251
7380	54235	19244
7381	54242	19236
7382	54250	19229
7383	54257	19222
7384	54265	19215
7385	54272	19207
7386	54280	19200
7387	54287	19193
7388	54293	19185
7389	54301	19178
7390	54308	19170
7391	54315	19163
7392	54322	19155
7393	54329	19148
7394	54336	19141
7395	54344	19133
7396	54351	19126
7397	54357	19118
7398	54365	19111
7399	54372	19103
7400	54378	19096
7401	54385	19088
7402	54391	19080
7403	54397	19072
7404	54403	19064
7405	54410	19057
7406	54416	19049
7407	54423	19042
7408	54430	19034
7409	54438	19027
7410	54445	19020
7411	54454	19013
7412	54461	19005
7413	54468	18998
7414	54475	18990
7415	54483	18984
7416	54490	18976
7417	54497	18969
7418	54504	18961
7419	54511	18953
7420	54517	18946
7421	54525	18939
7422	54531	18931
7423	54538	18923
7424	54545	18916
7425	54551	18908
7426	54558	18901
7427	54566	18893
7428	54572	18886
7429	54578	18878
7430	54585	18870
7431	54592	18863
7432	54599	18855
7433	54606	18848
7434	54613	18841
7435	54620	18833
7436	54628	18826
7437	54634	18818
7438	54641	18811
7439	54648	18803
7440	54654	18795
7441	54661	18788
7442	54669	18781
7443	54676	18773
7444	54684	18766
7445	54691	18759
7446	54697	18751
7447	54704	18744
7448	54712	18736
7449	54720	18729
7450	54727	18722
7451	54733	18714
7452	54741	18707
7453	54750	18700
7454	54757	18693
7455	54764	18685
7456	54771	18678
7457	54778	18670
7458	54784	18663
7459	54790	18655
7460	54797	18647
7461	54804	18640
7462	54811	18632
7463	54817	18625
7464	54824	18617
7465	54831	18610
7466	54838	18602
7467	54846	18595
7468	54854	18588
7469	54861	18580
7470	54868	18573
7471	54875	18566
7472	54883	18558
7473	54889	18551
7474	54896	18543
7475	54904	18536
7476	54911	18528
7477	54918	18521
7478	54925	18514
7479	54932	18506
7480	54938	18498
7481	54945	18491
7482	54951	18483
7483	54959	18476
7484	54966	18469
7485	54973	18461
7486	54980	18453
7487	54987	18446
7488	54994	18439
7489	55001	18431
7490	55008	18424
7491	55014	18416
7492	55022	18409
7493	55028	18401
7494	55036	18394
7495	55042	18386
7496	55050	18379
7497	55057	18372
7498	55064	18364
7499	55071	18357
7500	55078	18349
7501	55085	18342
7502	55092	18334
7503	55099	18327
7504	55106	18320
7505	55113	18312
7506	55120	18305
7507	55127	18297
7508	55133	18289
7509	55140	18282
7510	55147	18274
7511	55152	18266
7512	55160	18259
7513	55166	18251
7514	55173	18244
7515	55182	18237
7516	55189	18230
7517	55197	18222
7518	55205	18215
7519	55212	18208
7520	55219	18200
7521	55225	18193
7522	55232	18185
7523	55239	18178
7524	55247	18171
7525	55254	18163
7526	55261	18156
7527	55268	18148
7528	55275	18141
7529	55281	18133
7530	55288	18126
7531	55295	18118
7532	55302	18111
7533	55310	18104
7534	55317	18096
7535	55324	18089
7536	55332	18082
7537	55340	18074
7538	55347	18067
7539	55354	18059
7540	55361	18052
7541	55369	18045
7542	55376	18038
7543	55383	18030
7544	55390	18022
7545	55397	18015
7546	55404	18008
7547	55411	18000
7548	55419	17993
7549	55426	17986
7550	55433	17978
7551	55439	17970
7552	55445	17963
7553	55452	17955
7554	55459	17948
7555	55466	17940
7556	55473	17933
7557	55480	17925
7558	55487	17918
7559	55495	17911
7560	55501	17903
7561	55509	17896
7562	55515	17888
7563	55521	17880
7564	55528	17873
7565	55536	17866
7566	55542	17858
7567	55550	17851
7568	55557	17843
7569	55563	17836
7570	55570	17828
7571	55576	17820
7572	55583	17813
7573	55589	17805
7574	55596	17798
7575	55603	17790
7576	55609	17783
7577	55615	17775
7578	55623	17768
7579	55629	17760
7580	55635	17752
7581	55641	17744
7582	55648	17737
7583	55656	17730
7584	55663	17722
7585	55670	17715
7586	55677	17707
7587	55687	17701
7588	55693	17693
7589	55700	17686
7590	55706	17678
7591	55714	17671
7592	55721	17663
7593	55728	17656
7594	55736	17649
7595	55743	17641
7596	55750	17634
7597	55758	17627
7598	55765	17619
7599	55773	17612
7600	55780	17605
7601	55788	17598
7602	55795	17590
7603	55803	17583
7604	55809	17575
7605	55816	17568
7606	55822	17560
7607	55829	17553
7608	55836	17545
7609	55843	17538
7610	55850	17530
7611	55857	17523
7612	55863	17515
7613	55870	17508
7614	55877	17500
7615	55884	17493
7616	55891	17485
7617	55898	17478
7618	55904	17470
7619	55910	17462
7620	55917	17455
7621	55924	17447
7622	55931	17440
7623	55937	17432
7624	55943	17425
7625	55951	17417
7626	55957	17410
7627	55963	17402
7628	55970	17394
7629	55977	17387
7630	55983	17379
7631	55989	17372
7632	55996	17364
7633	56003	17357
7634	56010	17349
7635	56016	17341
7636	56022	17334
7637	56029	17326
7638	56036	17319
7639	56042	17311
7640	56049	17304
7641	56056	17296
7642	56064	17289
7643	56071	17281
7644	56077	17274
7645	56084	17266
7646	56091	17259
7647	56097	17251
7648	56104	17244
7649	56111	17236
7650	56117	17229
7651	56123	17221
7652	56130	17213
7653	56136	17206
7654	56144	17199
7655	56151	17191
7656	56157	17183
7657	56164	17176
7658	56171	17169
7659	56178	17161
7660	56185	17154
7661	56192	17146
7662	56199	17139
7663	56206	17131
7664	56212	17124
7665	56220	17116
7666	56227	17109
7667	56234	17102
7668	56242	17095
7669	56249	17087
7670	56256	17080
7671	56263	17072
7672	56270	17065
7673	56277	17057
7674	56283	17050
7675	56291	17042
7676	56298	17035
7677	56306	17028
7678	56313	17020
7679	56319	17013
7680	56326	17005
7681	56333	16998
7682	56340	16990
7683	56347	16983
7684	56353	16975
7685	56361	16968
7686	56367	16960
7687	56374	16953
7688	56381	16946
7689	56388	16938
7690	56394	16930
7691	56402	16923
7692	56407	16915
7693	56414	16908
7694	56421	16900
7695	56427	16893
7696	56434	16885
7697	56440	16877
7698	56446	16870
7699	56453	16862
7700	56460	16855
7701	56468	16848
7702	56475	16840
7703	56482	16833
7704	56488	16825
7705	56494	16817
7706	56501	16810
7707	56508	16802
7708	56515	16795
7709	56521	16787
7710	56526	16779
7711	56533	16772
7712	56540	16764
7713	56547	16757
7714	56554	16750
7715	56561	16742
7716	56568	16735
7717	56576	16728
7718	56583	16720
7719	56590	16713
7720	56597	16705
7721	56605	16698
7722	56612	16691
7723	56619	16683
7724	56626	16676
7725	56633	16669
7726	56641	16661
7727	56650	16655
7728	56657	16647
7729	56664	16640
7730	56671	16632
7731	56678	16625
7732	56685	16617
7733	56691	16610
7734	56697	16602
7735	56704	16595
7736	56711	16587
7737	56719	16580
7738	56727	16573
7739	56735	16566
7740	56741	16558
7741	56749	16551
7742	56756	16543
7743	56764	16536
7744	56772	16529
7745	56779	16522
7746	56787	16514
7747	56794	16507
7748	56801	16500
7749	56808	16492
7750	56816	16485
7751	56824	16478
7752	56830	16470
7753	56837	16463
7754	56846	16456
7755	56852	16448
7756	56860	16441
7757	56867	16434
7758	56873	16426
7759	56880	16418
7760	56886	16411
7761	56892	16403
7762	56898	16396
7763	56904	16388
7764	56911	16380
7765	56917	16373
7766	56923	16365
7767	56929	16357
7768	56937	16350
7769	56944	16343
7770	56950	16335
7771	56956	16327
7772	56963	16320
7773	56969	16312
7774	56977	16305
7775	56983	16297
7776	56991	16290
7777	56998	16283
7778	57005	16275
7779	57012	16268
7780	57020	16261
7781	57027	16253
7782	57035	16246
7783	57042	16239
7784	57047	16231
7785	57054	16223
7786	57061	16216
7787	57068	16208
7788	57074	16201
7789	57080	16193
7790	57086	16185
7791	57092	16178
7792	57099	16170
7793	57105	16163
7794	57112	16155
7795	57119	16148
7796	57127	16141
7797	57134	16133
7798	57141	16126
7799	57148	16118
7800	57155	16111
7801	57162	16103
7802	57169	16096
7803	57176	16089
7804	57183	16081
7805	57189	16074
7806	57196	16066
7807	57203	16059
7808	57211	16051
7809	57219	16044
7810	57228	16038
7811	57235	16030
7812	57242	16023
7813	57248	16015
7814	57256	16008
7815	57264	16001
7816	57272	15994
7817	57279	15986
7818	57285	15979
7819	57293	15971
7820	57300	15964
7821	57307	15957
7822	57315	15949
7823	57321	15942
7824	57328	15934
7825	57335	15927
7826	57343	15920
7827	57350	15912
7828	57357	15905
7829	57364	15898
7830	57372	15890
7831	57378	15883
7832	57385	15875
7833	57393	15868
7834	57399	15860
7835	57407	15853
7836	57415	15846
7837	57422	15839
7838	57430	15831
7839	57436	15824
7840	57444	15817
7841	57451	15809
7842	57457	15802
7843	57464	15794
7844	57471	15787
7845	57478	15779
7846	57485	15772
7847	57492	15764
7848	57498	15757
7849	57505	15749
7850	57512	15742
7851	57518	15734
7852	57525	15727
7853	57531	15719
7854	57538	15712
7855	57545	15704
7856	57552	15697
7857	57559	15690
7858	57566	15682
7859	57573	15675
7860	57579	15667
7861	57587	15660
7862	57593	15652
7863	57600	15645
7864	57606	15637
7865	57615	15630
7866	57622	15623
7867	57630	15616
7868	57637	15608
7869	57645	15601
7870	57650	15593
7871	57658	15586
7872	57666	15579
7873	57674	15572
7874	57681	15564
7875	57688	15557
7876	57695	15549
7877	57701	15542
7878	57708	15534
7879	57715	15527
7880	57722	15520
7881	57728	15512
7882	57735	15504
7883	57741	15497
7884	57749	15490
7885	57756	15482
7886	57764	15475
7887	57772	15468
7888	57778	15460
7889	57785	15453
7890	57793	15446
